0.004515,0.005219,0.012147,0.006637,0.008313,0.006573,0.007173,0.005757,0.004487,0.004146,0.004031,0.004461,0.004621,0.004541,0.004671,0.004528,0.004758,0.005157,0.004982,0.005215,0.005732,0.007745,0.006196,0.005859,0.006281,0.005956,0.005121
0.006344,0.012487,0.008517,0.008730,0.006777,0.007460,0.005584,0.005797,0.004132,0.004133,0.003182,0.004474,0.003655,0.003545,0.003107,0.003023,0.003370,0.004766,0.004899,0.005383,0.005295,0.004871,0.008265,0.007619,0.006059,0.006503,0.006574
0.013548,0.011083,0.007971,0.007191,0.007045,0.005725,0.005570,0.004737,0.003885,0.004130,0.005476,0.004720,0.005690,0.004393,0.004587,0.003801,0.005860,0.007236,0.006420,0.005078,0.005103,0.005340,0.004721,0.008288,0.008404,0.005764,0.006234
0.009970,0.008002,0.007203,0.007244,0.006649,0.005973,0.004931,0.004293,0.004686,0.003990,0.003803,0.004905,0.005788,0.006214,0.004701,0.004584,0.005989,0.008131,0.008961,0.006537,0.006479,0.005944,0.004912,0.004870,0.007305,0.008561,0.005898
0.007896,0.008158,0.007260,0.007222,0.006803,0.005762,0.004977,0.005004,0.003740,0.003632,0.004208,0.005077,0.005892,0.005885,0.004299,0.004373,0.004373,0.006861,0.008445,0.008834,0.007557,0.007247,0.005330,0.004802,0.005171,0.005959,0.007914
0.008389,0.007035,0.006853,0.006562,0.006136,0.005467,0.005242,0.004277,0.004455,0.004857,0.004644,0.006769,0.007153,0.007535,0.007154,0.006767,0.007724,0.007693,0.009004,0.008914,0.007833,0.008265,0.007689,0.005022,0.004707,0.005533,0.004917
0.007074,0.006338,0.005260,0.005326,0.005258,0.005283,0.005026,0.005250,0.004467,0.005977,0.006633,0.006626,0.007041,0.007400,0.007273,0.007198,0.006876,0.006189,0.007339,0.007218,0.005639,0.007311,0.007295,0.006536,0.004512,0.004217,0.005463
0.006790,0.005239,0.004230,0.003975,0.004362,0.004778,0.005620,0.005542,0.004861,0.005685,0.007502,0.007386,0.007479,0.007108,0.006562,0.008246,0.007689,0.007474,0.006302,0.006333,0.004530,0.004290,0.005977,0.005765,0.004546,0.004870,0.005363
0.005613,0.003923,0.003296,0.003045,0.003598,0.004393,0.005886,0.005274,0.005539,0.005097,0.005764,0.007321,0.007323,0.007591,0.006313,0.006160,0.007355,0.006848,0.005917,0.006022,0.005149,0.004614,0.004763,0.006005,0.005357,0.005515,0.004968
0.004181,0.003364,0.003677,0.003108,0.003340,0.004469,0.006147,0.005535,0.004947,0.005039,0.006484,0.010082,0.011456,0.011968,0.010739,0.009303,0.010014,0.009273,0.008283,0.007661,0.005672,0.004958,0.004685,0.006786,0.006527,0.005687,0.005262
0.004245,0.003555,0.004267,0.003076,0.002668,0.004023,0.006417,0.004377,0.006503,0.010415,0.012303,0.012986,0.015046,0.015303,0.015058,0.012678,0.011306,0.010364,0.010862,0.010069,0.008453,0.006314,0.005750,0.006515,0.006892,0.006498,0.005418
0.004353,0.004435,0.004390,0.003722,0.002916,0.003849,0.005760,0.003966,0.010724,0.013348,0.009403,0.008983,0.010737,0.011305,0.011105,0.009972,0.008597,0.008262,0.012250,0.012139,0.010112,0.008909,0.007182,0.006842,0.007513,0.007185,0.005878
0.004634,0.004511,0.005238,0.004614,0.004086,0.004295,0.004494,0.005927,0.013275,0.014025,0.004983,0.005519,0.004933,0.004386,0.004197,0.003771,0.004469,0.004471,0.012308,0.013751,0.011360,0.010224,0.008063,0.007818,0.008302,0.007437,0.005977
0.004729,0.005077,0.005794,0.005207,0.004487,0.004347,0.003734,0.007124,0.011587,0.013250,0.005444,0.008991,0.006173,0.006643,0.007230,0.005588,0.005707,0.005458,0.015090,0.015712,0.013955,0.010909,0.008573,0.008875,0.007985,0.007387,0.006212
0.004939,0.005718,0.006514,0.006182,0.004828,0.004729,0.005710,0.007703,0.011962,0.013304,0.006362,0.008151,0.006778,0.006580,0.007551,0.006821,0.006557,0.007543,0.015322,0.017332,0.013752,0.011983,0.008941,0.008721,0.007488,0.007879,0.007385
0.005331,0.004746,0.006698,0.007303,0.006456,0.005263,0.007162,0.007292,0.011816,0.013022,0.007026,0.006802,0.005586,0.004308,0.005078,0.006257,0.005390,0.006420,0.014480,0.015474,0.012995,0.010674,0.008644,0.007478,0.007828,0.008279,0.007752
0.005262,0.004851,0.006971,0.007380,0.005824,0.005900,0.006210,0.006983,0.010549,0.013796,0.005910,0.007932,0.006133,0.006075,0.008279,0.005304,0.004733,0.006371,0.013324,0.012914,0.010309,0.009549,0.007642,0.007148,0.008633,0.008855,0.008167
0.005506,0.005014,0.005740,0.005918,0.005169,0.005812,0.006042,0.006745,0.008438,0.012259,0.007117,0.004552,0.005361,0.005109,0.004941,0.004982,0.004879,0.004825,0.011307,0.011412,0.009386,0.007661,0.007307,0.006605,0.009293,0.009322,0.008042
0.005348,0.006397,0.005517,0.005648,0.004725,0.005773,0.006436,0.006566,0.006822,0.010214,0.006831,0.005661,0.005276,0.006522,0.005673,0.006731,0.007124,0.007824,0.011220,0.010251,0.007633,0.006446,0.006169,0.006178,0.008468,0.009260,0.007617
0.004426,0.005739,0.005581,0.004838,0.004889,0.006535,0.006779,0.005382,0.005073,0.009178,0.005900,0.003217,0.007383,0.007778,0.005683,0.005990,0.005773,0.005154,0.008829,0.007854,0.006241,0.005248,0.005485,0.004883,0.008331,0.008321,0.006321
0.004329,0.004958,0.004569,0.005024,0.004603,0.005834,0.007026,0.006328,0.004307,0.007141,0.010121,0.012590,0.015389,0.019289,0.017922,0.015415,0.014370,0.012931,0.011005,0.008431,0.005699,0.004625,0.005099,0.004703,0.008018,0.007677,0.005387
0.005063,0.004335,0.004293,0.005314,0.004602,0.005719,0.007173,0.006425,0.005135,0.003994,0.006999,0.010351,0.014460,0.014943,0.015936,0.014213,0.012451,0.011676,0.009847,0.007588,0.005278,0.006325,0.006555,0.005327,0.008014,0.005554,0.005790
0.005803,0.003815,0.003727,0.004269,0.004650,0.005108,0.007375,0.007098,0.006332,0.005345,0.004905,0.006108,0.009116,0.010603,0.011203,0.010941,0.010300,0.010098,0.008962,0.007170,0.005141,0.006971,0.006506,0.005824,0.007218,0.005271,0.005596
0.006826,0.004491,0.003634,0.004254,0.004508,0.005311,0.006687,0.007257,0.007211,0.007334,0.007424,0.008820,0.010182,0.010667,0.008644,0.007415,0.007841,0.008333,0.008109,0.006925,0.007181,0.006796,0.006676,0.005706,0.006153,0.004658,0.005330
0.007427,0.006509,0.004449,0.004995,0.004415,0.005519,0.006189,0.006991,0.007632,0.008054,0.009204,0.011556,0.013081,0.013779,0.012984,0.011709,0.011156,0.011053,0.010451,0.009317,0.007873,0.007491,0.007034,0.004995,0.005812,0.004443,0.006162
0.008077,0.007510,0.005929,0.005210,0.005516,0.005290,0.006132,0.006714,0.007584,0.008644,0.010109,0.011866,0.012926,0.013297,0.013565,0.012610,0.011872,0.011317,0.010463,0.008896,0.007281,0.006598,0.005276,0.004876,0.005039,0.004839,0.005947
0.007255,0.008115,0.007448,0.006165,0.006191,0.005402,0.005498,0.007218,0.007662,0.008493,0.010010,0.011780,0.013316,0.013159,0.012659,0.012656,0.013494,0.013390,0.012093,0.009819,0.007492,0.006124,0.005582,0.005002,0.005129,0.005439,0.005771
